id,case_id,event_type,occurred_at
3998,845,first_response,2025-12-12T17:48:59.983233
3999,845,docs_requested,2025-12-12T19:48:59.983233
4000,845,docs_received,2025-12-25T10:04:44.192689
4001,845,resolved,2025-12-26T10:04:44.192689
4002,846,opened,2025-10-05T18:07:58
4003,846,assigned,2025-10-05T21:40:33.761550
4004,846,first_response,2025-10-06T02:55:38.289616
4005,846,docs_requested,2025-10-06T04:55:38.289616
4006,846,docs_received,2025-10-10T15:03:25.570445
4007,846,resolved,2025-10-11T15:03:25.570445
4008,847,opened,2025-08-02T14:38:50
4009,847,assigned,2025-08-02T16:06:54.087710
4010,847,first_response,2025-08-02T20:51:04.067243
4011,847,escalated,2025-08-04T10:49:45.743409
4012,847,resolved,2025-08-11T10:11:32.209579
4013,848,opened,2025-09-03T04:52:23
4014,848,assigned,2025-09-03T08:35:20.362754
4015,848,first_response,2025-09-03T13:59:45.908581
4016,848,resolved,2025-09-05T06:04:37.360381
4017,849,opened,2025-07-20T17:58:37
4018,849,assigned,2025-07-20T21:18:36.707280
4019,849,first_response,2025-07-21T06:31:41.363068
4020,849,docs_requested,2025-07-21T08:31:41.363068
4021,849,docs_received,2025-08-03T22:20:54.663851
4022,849,escalated,2025-07-23T08:47:27.759157
4023,849,resolved,2025-08-04T22:20:54.663851
4024,850,opened,2025-05-07T13:22:13
4025,850,assigned,2025-05-07T16:25:15.233048
4026,850,first_response,2025-05-08T22:10:33.254677
4027,850,docs_requested,2025-05-09T00:10:33.254677
4028,850,docs_received,2025-05-14T10:42:00.076105
4029,850,resolved,2025-05-15T10:42:00.076105
4030,851,opened,2025-06-23T08:46:34
4031,851,assigned,2025-06-23T10:06:31.687441
4032,851,first_response,2025-06-23T22:06:31.687441
4033,851,docs_requested,2025-06-24T00:06:31.687441
4034,852,opened,2025-12-30T14:25:03
4035,852,assigned,2025-12-30T17:23:29.994965
4036,852,first_response,2025-12-31T05:23:29.994965
4037,853,opened,2025-03-20T19:49:17
4038,853,assigned,2025-03-20T21:07:45.781205
4039,853,first_response,2025-03-21T09:10:31.567462
4040,853,resolved,2025-03-30T03:14:15.594071
4041,854,opened,2025-08-18T03:08:24
4042,854,assigned,2025-08-18T04:50:05.098034
4043,854,first_response,2025-08-18T11:33:21.089729
4044,854,resolved,2025-08-23T19:36:41.837170
4045,855,opened,2026-02-14T12:44:35
4046,855,assigned,2026-02-14T14:36:19.058996
4047,855,first_response,2026-02-15T01:30:08.376225
4048,855,resolved,2026-02-20T19:29:09.774124
4049,856,opened,2026-02-16T14:00:01
4050,856,assigned,2026-02-16T17:14:06.552903
4051,856,first_response,2026-02-16T20:25:45.527084
4052,856,docs_requested,2026-02-16T22:25:45.527084
4053,856,docs_received,2026-02-22T04:37:56.205285
4054,856,resolved,2026-02-23T04:37:56.205285
4055,857,opened,2025-03-14T09:21:49
4056,857,assigned,2025-03-14T11:54:58.704076
4057,857,first_response,2025-03-15T03:21:42.807685
4058,857,docs_requested,2025-03-15T05:21:42.807685
4059,857,docs_received,2025-03-22T12:37:21.765195
4060,857,escalated,2025-03-16T20:19:15.346231
4061,857,resolved,2025-03-23T12:37:21.765195
4062,858,opened,2025-06-09T18:42:24
4063,858,assigned,2025-06-09T22:22:24.562409
4064,858,first_response,2025-06-10T15:08:52.831860
4065,858,docs_requested,2025-06-10T17:08:52.831860
4066,858,docs_received,2025-06-21T07:41:12.356253
4067,858,resolved,2025-06-22T07:41:12.356253
4068,859,opened,2025-05-27T08:21:15
4069,859,assigned,2025-05-27T09:12:00.315942
4070,859,first_response,2025-05-27T18:49:28.178256
4071,859,docs_requested,2025-05-27T20:49:28.178256
4072,859,docs_received,2025-06-06T15:17:17.979952
4073,859,resolved,2025-06-07T15:17:17.979952
4074,860,opened,2025-04-03T10:43:52
4075,860,assigned,2025-04-03T12:58:14.662361
4076,860,first_response,2025-04-03T22:54:58.548639
4077,860,docs_requested,2025-04-04T00:54:58.548639
4078,860,docs_received,2025-04-08T17:10:48.287574
4079,860,resolved,2025-04-09T17:10:48.287574
4080,861,opened,2025-04-16T11:57:35
4081,861,assigned,2025-04-16T15:01:25.998615
4082,861,first_response,2025-04-16T20:31:12.014841
4083,861,docs_requested,2025-04-16T22:31:12.014841
4084,861,docs_received,2025-04-28T22:59:05.555731
4085,861,resolved,2025-04-29T22:59:05.555731
4086,862,opened,2025-10-26T11:17:36
4087,862,assigned,2025-10-26T14:54:33.239080
4088,862,first_response,2025-10-26T18:10:08.957036
4089,862,resolved,2025-11-07T07:04:54.458449
4090,863,opened,2025-12-06T10:38:15
4091,863,assigned,2025-12-06T14:16:23.658866
4092,863,first_response,2025-12-06T20:58:33.975785
4093,863,escalated,2025-12-09T08:30:19.935368
4094,863,resolved,2025-12-14T18:13:39.615182
4095,864,opened,2025-03-25T11:51:02
4096,864,assigned,2025-03-25T13:06:54.727758
4097,864,first_response,2025-03-26T20:24:35.938988
4098,864,resolved,2025-04-04T01:51:20.487993
4099,865,opened,2025-06-07T07:44:05
4100,865,assigned,2025-06-07T08:33:43.227977
4101,865,first_response,2025-06-07T23:47:07.590494
4102,865,escalated,2025-06-10T18:56:54.775014
4103,865,resolved,2025-06-15T06:18:23.933749
4104,866,opened,2025-05-31T16:37:48
4105,866,assigned,2025-05-31T20:14:10.100245
4106,866,first_response,2025-06-01T06:38:38.402517
4107,866,resolved,2025-06-06T13:22:19.825242
4108,866,reopened,2025-06-12T08:24:16.129503
4109,867,opened,2025-12-26T06:55:07
4110,867,assigned,2025-12-26T07:30:45.932101
4111,867,first_response,2025-12-26T19:30:45.932101
4112,867,docs_requested,2025-12-26T21:30:45.932101
4113,868,opened,2026-02-06T18:05:01
4114,868,assigned,2026-02-06T19:36:57.999596
4115,868,first_response,2026-02-08T11:45:04.363295
4116,868,docs_requested,2026-02-08T13:45:04.363295
4117,868,docs_received,2026-02-19T09:15:12.342796
4118,868,escalated,2026-02-11T02:45:50.505730
4119,868,resolved,2026-02-20T09:15:12.342796
4120,869,opened,2025-09-20T00:11:02
4121,869,assigned,2025-09-20T03:36:05.607821
4122,869,first_response,2025-09-20T22:45:02.040325
4123,869,escalated,2025-09-23T19:51:34.255030
4124,869,resolved,2025-09-25T02:47:21.293580
4125,870,opened,2025-06-28T15:39:54
4126,870,assigned,2025-06-28T16:42:11.120237
4127,870,first_response,2025-06-30T12:52:20.868363
4128,870,docs_requested,2025-06-30T14:52:20.868363
4129,870,docs_received,2025-07-06T17:36:32.444278
4130,870,resolved,2025-07-07T17:36:32.444278
4131,871,opened,2025-12-17T09:46:17
4132,871,assigned,2025-12-17T12:08:10.882052
4133,871,first_response,2025-12-17T20:04:02.756076
4134,871,resolved,2025-12-29T02:11:32.391664
4135,872,opened,2025-07-10T03:55:56
4136,872,assigned,2025-07-10T07:08:10.231647
4137,872,first_response,2025-07-11T03:31:04.506954
4138,872,resolved,2025-07-15T17:03:43.082728
4139,873,opened,2025-10-26T12:31:51
4140,873,assigned,2025-10-26T13:12:56.679399
4141,873,first_response,2025-10-26T16:12:49.201552
4142,873,resolved,2025-10-28T17:40:41.695712
4143,874,opened,2026-01-20T03:24:43
4144,874,assigned,2026-01-20T04:49:14.693564
4145,874,first_response,2026-01-20T17:51:33.854919
4146,874,resolved,2026-01-25T18:21:48.620400
4147,875,opened,2025-06-08T07:38:24
4148,875,assigned,2025-06-08T10:39:47.589950
4149,875,first_response,2025-06-08T13:05:14.615846
4150,875,resolved,2025-06-10T03:36:01.020844
4151,876,opened,2025-07-03T12:10:58
4152,876,assigned,2025-07-03T15:42:10.360912
4153,876,first_response,2025-07-03T23:05:09.806791
4154,876,docs_requested,2025-07-04T01:05:09.806791
4155,876,docs_received,2025-07-14T05:48:16.782997
4156,876,resolved,2025-07-15T05:48:16.782997
4157,877,opened,2025-05-02T22:49:06
4158,877,assigned,2025-05-03T01:56:16.743976
4159,877,first_response,2025-05-03T22:29:52.143696
4160,877,resolved,2025-05-10T11:47:23.135430
4161,878,opened,2025-11-19T17:09:36
4162,878,assigned,2025-11-19T19:34:12.767940
4163,878,first_response,2025-11-20T00:51:26.344395
4164,878,docs_requested,2025-11-20T02:51:26.344395
4165,878,docs_received,2025-11-29T02:40:15.288633
4166,878,resolved,2025-11-30T02:40:15.288633
4167,879,opened,2025-09-26T17:56:47
4168,879,assigned,2025-09-26T19:46:28.010255
4169,879,first_response,2025-09-27T02:05:49.378876
4170,879,docs_requested,2025-09-27T04:05:49.378876
4171,879,docs_received,2025-09-30T07:24:20.753557
4172,879,resolved,2025-10-01T07:24:20.753557
4173,880,opened,2025-06-23T04:09:17
4174,880,assigned,2025-06-23T06:30:35.443787
4175,880,first_response,2025-06-23T13:51:10.595687
4176,880,escalated,2025-06-25T08:32:42.353054
4177,880,resolved,2025-07-03T05:10:20.881370
4178,881,opened,2025-10-10T12:31:24
4179,881,assigned,2025-10-10T15:34:36.956028
4180,881,first_response,2025-10-12T08:35:02.502651
4181,881,resolved,2025-10-18T16:35:41.711415
4182,882,opened,2026-02-25T08:03:14
4183,882,assigned,2026-02-25T08:46:46.882930
4184,882,first_response,2026-02-25T16:11:46.037848
4185,882,resolved,2026-03-01T01:59:40.037816
4186,883,opened,2025-11-06T10:12:48
4187,883,assigned,2025-11-06T14:01:58.409764
4188,883,first_response,2025-11-07T02:01:58.409764
4189,884,opened,2025-11-26T21:56:38
4190,884,assigned,2025-11-27T00:36:38.341031
4191,884,first_response,2025-11-27T07:26:15.499488
4192,884,docs_requested,2025-11-27T09:26:15.499488
4193,884,docs_received,2025-12-01T11:30:23.713325
4194,884,resolved,2025-12-02T11:30:23.713325
4195,884,reopened,2025-12-13T22:01:46.476096
4196,885,opened,2025-08-21T05:19:56
4197,885,assigned,2025-08-21T08:22:13.879691
4198,885,first_response,2025-08-22T00:23:50.541444
4199,885,docs_requested,2025-08-22T02:23:50.541444
4200,885,docs_received,2025-08-26T02:04:28.244136
4201,885,resolved,2025-08-27T02:04:28.244136
4202,886,opened,2025-10-10T04:26:17
4203,886,assigned,2025-10-10T06:10:45.918637
4204,886,first_response,2025-10-10T18:10:45.918637
4205,886,docs_requested,2025-10-10T20:10:45.918637
4206,887,opened,2025-11-13T03:40:29
4207,887,assigned,2025-11-13T05:29:42.616275
4208,887,first_response,2025-11-14T00:35:56.383524
4209,887,resolved,2025-11-18T19:31:18.512593
4210,888,opened,2025-11-24T00:54:01
4211,888,assigned,2025-11-24T03:20:47.738068
4212,888,first_response,2025-11-24T07:36:31.185077
4213,888,docs_requested,2025-11-24T09:36:31.185077
4214,888,docs_received,2025-12-05T10:23:56.117037
4215,888,resolved,2025-12-06T10:23:56.117037
4216,889,opened,2025-07-10T02:21:17
4217,889,assigned,2025-07-10T03:41:26.095520
4218,889,first_response,2025-07-10T06:23:55.155301
4219,889,resolved,2025-07-15T08:47:40.956684
4220,890,opened,2025-07-02T18:41:52
4221,890,assigned,2025-07-02T19:30:46.726101
4222,890,first_response,2025-07-03T05:19:53.395379
4223,890,resolved,2025-07-12T15:15:29.506354
4224,891,opened,2025-12-26T07:12:07
4225,891,assigned,2025-12-26T09:07:09.930794
4226,891,first_response,2025-12-26T18:33:22.072071
4227,891,resolved,2026-01-02T05:11:08.370088
4228,892,opened,2025-06-03T19:53:52
4229,892,assigned,2025-06-03T23:45:37.323202
4230,892,first_response,2025-06-04T20:59:25.936865
4231,892,escalated,2025-06-06T17:07:59.591461
4232,892,resolved,2025-06-07T17:25:25.599800
4233,892,reopened,2025-06-12T14:37:43.849609
4234,893,opened,2025-07-03T02:36:03
4235,893,assigned,2025-07-03T03:29:34.384282
4236,893,first_response,2025-07-04T01:19:18.775367
4237,893,docs_requested,2025-07-04T03:19:18.775367
4238,893,docs_received,2025-07-12T21:12:49.964474
4239,893,escalated,2025-07-06T12:06:55.780265
4240,893,resolved,2025-07-13T21:12:49.964474
4241,894,opened,2026-01-15T05:54:45
4242,894,assigned,2026-01-15T08:47:34.521486
4243,894,first_response,2026-01-15T20:37:20.185569
4244,894,resolved,2026-01-20T23:06:29.294664
4245,895,opened,2025-09-04T03:14:30
4246,895,assigned,2025-09-04T04:45:52.267972
4247,895,first_response,2025-09-04T15:20:24.729303
4248,895,docs_requested,2025-09-04T17:20:24.729303
4249,895,docs_received,2025-09-17T04:23:50.121620
4250,895,escalated,2025-09-07T06:49:27.461415
4251,895,resolved,2025-09-18T04:23:50.121620
4252,896,opened,2025-10-12T17:21:05
4253,896,assigned,2025-10-12T19:57:29.753731
4254,896,first_response,2025-10-13T07:57:29.753731
4255,897,opened,2025-09-30T03:24:58
4256,897,assigned,2025-09-30T04:03:57.953295
4257,897,first_response,2025-09-30T19:22:50.413242
4258,897,escalated,2025-10-02T17:40:37.751786
4259,897,resolved,2025-10-12T06:18:12.551792
4260,898,opened,2025-08-06T03:51:44
4261,898,assigned,2025-08-06T05:51:18.101441
4262,898,first_response,2025-08-06T16:39:19.039283
4263,898,resolved,2025-08-10T16:29:17.895092
4264,899,opened,2025-11-14T11:16:11
4265,899,assigned,2025-11-14T12:18:31.296883
4266,899,first_response,2025-11-15T00:18:31.296883
4267,899,escalated,2025-11-17T08:01:55.255522
4268,900,opened,2025-07-30T10:13:38
4269,900,assigned,2025-07-30T12:25:33.865149
4270,900,first_response,2025-07-30T23:43:42.776101
4271,900,escalated,2025-08-02T19:48:12.348195
4272,900,resolved,2025-08-11T08:02:28.230944
4273,901,opened,2026-01-24T10:09:40
4274,901,assigned,2026-01-24T11:43:30.478067
4275,901,first_response,2026-01-24T23:43:30.478067
4276,902,opened,2025-06-20T13:46:40
4277,902,assigned,2025-06-20T15:05:45.217962
4278,902,first_response,2025-06-20T22:04:31.157817
4279,902,resolved,2025-06-22T10:41:01.989587
4280,903,opened,2025-10-28T11:10:30
4281,903,assigned,2025-10-28T14:56:50.516094
4282,903,first_response,2025-10-29T11:56:15.932987
4283,903,resolved,2025-11-04T01:48:15.606307
4284,904,opened,2026-01-14T19:25:18
4285,904,assigned,2026-01-14T23:02:01.307430
4286,904,first_response,2026-01-15T05:47:56.293957
4287,904,resolved,2026-01-21T05:41:33.565022
4288,905,opened,2025-11-24T01:54:24
4289,905,assigned,2025-11-24T05:31:24.799935
4290,905,first_response,2025-11-24T18:18:21.296366
4291,905,resolved,2025-12-02T03:25:05.741959
4292,906,opened,2025-05-31T14:16:30
4293,906,assigned,2025-05-31T16:10:04.721697
4294,906,first_response,2025-06-01T03:40:48.351979
4295,906,resolved,2025-06-09T23:23:54.731271
4296,907,opened,2025-09-10T11:48:44
4297,907,assigned,2025-09-10T14:39:27.846652
4298,907,first_response,2025-09-11T02:39:27.846652
4299,907,docs_requested,2025-09-11T04:39:27.846652
4300,908,opened,2025-05-28T10:31:18
4301,908,assigned,2025-05-28T14:27:26.135436
4302,908,first_response,2025-05-29T02:32:38.637771
4303,908,docs_requested,2025-05-29T04:32:38.637771
4304,908,docs_received,2025-06-02T17:53:44.257166
4305,908,resolved,2025-06-03T17:53:44.257166
4306,908,reopened,2025-06-17T13:47:44.049147
4307,909,opened,2025-07-15T14:59:12
4308,909,assigned,2025-07-15T16:49:30.666990
4309,909,first_response,2025-07-16T02:47:49.999448
4310,909,resolved,2025-07-19T08:39:23.249288
4311,910,opened,2026-02-24T07:58:26
4312,910,assigned,2026-02-24T09:34:18.553000
4313,910,first_response,2026-02-24T21:34:18.553000
4314,910,escalated,2026-02-26T09:36:51.339016
4315,911,opened,2025-03-14T06:27:17
4316,911,assigned,2025-03-14T08:37:45.058328
4317,911,first_response,2025-03-14T22:15:37.548461
4318,911,docs_requested,2025-03-15T00:15:37.548461
4319,911,docs_received,2025-03-24T23:46:26.762150
4320,911,resolved,2025-03-25T23:46:26.762150
4321,912,opened,2026-03-07T06:29:47
4322,912,assigned,2026-03-07T09:20:07.769592
4323,912,first_response,2026-03-07T16:57:20.126845
4324,912,resolved,2026-03-06T13:17:40.108056
4325,913,opened,2025-12-23T08:57:12
4326,913,assigned,2025-12-23T12:28:24.521050
4327,913,first_response,2025-12-24T01:18:20.032078
4328,913,resolved,2025-12-28T11:39:45.344493
4329,914,opened,2025-12-26T06:24:23
4330,914,assigned,2025-12-26T08:26:55.184330
4331,914,first_response,2025-12-26T17:40:29.643755
4332,914,docs_requested,2025-12-26T19:40:29.643755
4333,914,docs_received,2026-01-08T06:50:36.163007
4334,914,resolved,2026-01-09T06:50:36.163007
4335,915,opened,2025-10-29T00:57:54
4336,915,assigned,2025-10-29T03:24:32.852571
4337,915,first_response,2025-10-29T15:24:32.852571
4338,916,opened,2025-05-26T17:44:06
4339,916,assigned,2025-05-26T21:30:46.838421
4340,916,first_response,2025-05-27T09:30:46.838421
4341,917,opened,2025-06-09T06:15:38
4342,917,assigned,2025-06-09T08:23:44.629129
4343,917,first_response,2025-06-11T07:13:39.148724
4344,917,escalated,2025-06-13T00:09:40.488543
4345,917,resolved,2025-06-15T00:41:35.727376
4346,918,opened,2025-10-08T17:17:11
4347,918,assigned,2025-10-08T18:10:50.012347
4348,918,first_response,2025-10-09T06:10:50.012347
4349,918,docs_requested,2025-10-09T08:10:50.012347
4350,919,opened,2025-06-26T05:50:14
4351,919,assigned,2025-06-26T07:24:43.437938
4352,919,first_response,2025-06-26T14:50:09.513724
4353,919,resolved,2025-06-30T18:17:37.309626
4354,920,opened,2025-08-03T03:33:32
4355,920,assigned,2025-08-03T07:32:28.103537
4356,920,first_response,2025-08-04T13:10:33.150539
4357,920,docs_requested,2025-08-04T15:10:33.150539
4358,920,docs_received,2025-08-14T22:37:27.744940
4359,920,escalated,2025-08-06T16:09:38.197013
4360,920,resolved,2025-08-15T22:37:27.744940
4361,921,opened,2025-07-06T02:14:18
4362,921,assigned,2025-07-06T03:00:05.249903
4363,921,first_response,2025-07-06T15:00:05.249903
4364,922,opened,2025-09-17T10:29:41
4365,922,assigned,2025-09-17T13:53:55.817301
4366,922,first_response,2025-09-17T17:52:59.255597
4367,922,resolved,2025-09-27T01:47:18.177651
4368,923,opened,2026-01-14T02:19:39
4369,923,assigned,2026-01-14T03:37:43.244451
4370,923,first_response,2026-01-14T15:37:43.244451
4371,924,opened,2025-12-13T20:55:01
4372,924,assigned,2025-12-13T22:14:33.968965
4373,924,first_response,2025-12-14T04:51:13.540269
4374,924,docs_requested,2025-12-14T06:51:13.540269
4375,924,docs_received,2025-12-29T09:03:09.748115
4376,924,resolved,2025-12-30T09:03:09.748115
4377,925,opened,2026-01-28T10:23:46
4378,925,assigned,2026-01-28T13:05:53.604093
4379,925,first_response,2026-01-29T01:05:53.604093
4380,925,escalated,2026-01-31T20:16:20.462736
4381,926,opened,2025-07-07T20:10:44
4382,926,assigned,2025-07-07T21:12:18.290525
4383,926,first_response,2025-07-08T09:12:18.290525
4384,927,opened,2025-03-26T01:37:59
4385,927,assigned,2025-03-26T04:18:54.306192
4386,927,first_response,2025-03-26T07:38:51.812576
4387,927,resolved,2025-04-01T22:16:08.037322
4388,928,opened,2025-10-12T18:38:41
4389,928,assigned,2025-10-12T21:14:18.608375
4390,928,first_response,2025-10-13T04:04:53.496042
4391,928,docs_requested,2025-10-13T06:04:53.496042
4392,928,docs_received,2025-10-31T22:31:38.110974
4393,928,escalated,2025-10-14T07:46:08.721848
4394,928,resolved,2025-11-01T22:31:38.110974
4395,929,opened,2025-06-02T05:57:30
4396,929,assigned,2025-06-02T08:38:58.429671
4397,929,first_response,2025-06-04T05:15:52.138497
4398,929,resolved,2025-06-05T17:37:32.952029
4399,930,opened,2025-03-14T14:42:53
